4,Window and floor coverings and other linens(4)(5),0.241,57.921,59.022,59.194,59.499,59.384,57.829,56.974,57.205,56.910,57.909,58.157,56.567,56.709,57.921,59.022,59.194,59.499,59.384,57.829,56.974,57.205,56.910,57.909,58.157,56.567,56.709,-2.1,0.4,-2.7,0.3,0.4,-2.7,0.3,0.001,0.60,L-Oct. 2017,0.4,-0.005,1.21,L-Apr. 2017,-1.0
5,Floor coverings(4)(5),0.057,110.280,109.597,108.572,108.310,109.868,110.735,109.562,108.588,108.686,108.278,108.544,110.304,108.172,110.280,109.597,108.572,108.310,109.868,110.735,109.562,108.588,108.686,108.278,108.544,110.304,108.172,-1.9,0.2,1.6,-1.9,0.2,1.6,-1.9,-0.001,0.54,S-Dec. 2010,-1.9,-0.001,1.53,S-Sep. 2017,-3.1
5,Window coverings(4)(5),0.049,69.866,70.072,69.255,69.093,68.671,66.572,66.391,65.994,65.340,66.102,66.476,64.660,64.791,69.866,70.072,69.255,69.093,68.671,66.572,66.391,65.994,65.340,66.102,66.476,64.660,64.791,-7.3,0.6,-2.7,0.2,0.6,-2.7,0.2,0.000,1.05,L-Oct. 2017,0.6,-0.004,2.25,S-Nov. 2015,-10.3
5,Other linens(4)(5),0.135,43.542,45.103,45.705,46.202,45.889,44.138,43.214,43.786,43.526,44.768,44.971,42.956,43.472,43.542,45.103,45.705,46.202,45.889,44.138,43.214,43.786,43.526,44.768,44.971,42.956,43.472,-0.2,0.5,-4.5,1.2,0.5,-4.5,1.2,0.002,0.91,L-Sep. 2017,2.9,0.000,1.81,L-Dec. 2015,0.3
4,Furniture and bedding,0.736,110.833,111.802,111.744,111.645,111.305,111.207,111.237,110.631,111.008,110.815,110.346,110.311,110.075,110.741,111.773,112.204,111.350,110.722,110.571,110.687,110.564,111.826,111.450,110.575,110.457,109.984,-0.7,-0.4,0.0,-0.2,-0.8,-0.1,-0.4,-0.003,0.34,S-Oct. 2017,-0.8,-0.005,0.90,S-Oct. 2017,-1.2
5,Bedroom furniture(4),0.262,127.054,127.243,127.476,127.566,127.544,127.686,127.164,126.896,130.199,130.672,128.733,128.882,127.302,127.054,127.243,127.476,127.566,127.544,127.686,127.164,126.896,130.199,130.672,128.733,128.882,127.302,0.2,-1.5,0.1,-1.2,-1.5,0.1,-1.2,-0.003,0.42,S-Oct. 2017,-1.5,0.001,1.57,S-Jul. 2017,-1.8
5,"Living room, kitchen, and dining room furniture(4)(5)",0.346,84.815,85.865,85.654,85.452,84.914,84.818,85.240,85.000,84.161,83.637,83.919,83.389,83.649,84.815,85.865,85.654,85.452,84.914,84.818,85.240,85.000,84.161,83.637,83.919,83.389,83.649,-1.4,0.3,-0.6,0.3,0.3,-0.6,0.3,0.001,0.47,L-Oct. 2017,0.3,-0.005,1.13,L-Sep. 2017,-0.2
5,Other furniture(5),0.122,69.585,70.507,70.506,70.493,70.500,70.185,69.918,68.535,68.115,68.081,67.893,68.845,69.177,69.291,70.629,70.366,69.549,69.854,69.898,70.054,68.712,68.659,68.977,68.193,68.846,68.884,-0.6,-0.3,1.4,0.5,-1.1,1.0,0.1,0.000,0.67,S-Oct. 2017,-1.1,-0.001,1.61,L-Sep. 2017,-0.2
6,Infants' furniture(4)(8)(6),,99.699,107.287,,95.429,95.006,95.708,96.266,95.526,95.769,95.811,95.840,95.362,95.048,99.699,107.287,,95.429,95.006,95.708,96.266,95.526,95.769,95.811,95.840,95.362,95.048,-4.7,0.0,-0.5,-0.3,0.0,-0.5,-0.3,,0.55,L-Oct. 2017,0.0,,1.80,S-EVER,–
4,Appliances(5),0.170,73.553,74.929,75.557,75.631,75.339,75.773,74.935,74.407,74.904,74.891,74.415,72.464,72.793,74.663,74.717,74.997,75.339,74.934,75.554,74.525,74.344,75.147,74.755,74.350,73.491,73.891,-1.0,-0.6,-2.6,0.5,-0.5,-1.2,0.5,0.001,0.60,L-Aug. 2017,1.1,-0.002,1.08,L-Feb. 2013,-1.0
5,Major appliances(5),0.051,80.104,82.312,81.137,81.231,80.839,80.344,78.526,77.950,78.361,78.555,78.755,75.432,78.044,81.136,81.677,80.535,80.227,79.823,79.888,77.974,78.596,79.215,78.432,78.662,77.355,79.050,-2.6,0.3,-4.2,3.5,0.3,-1.7,2.2,0.001,0.72,L-EVER,–,-0.001,1.27,L-Sep. 2013,-2.3
6,Laundry equipment(6),,90.915,94.138,93.204,92.971,91.678,92.404,90.169,87.142,87.476,88.143,89.328,84.149,86.228,92.337,94.378,92.312,91.108,90.006,91.988,89.504,87.513,89.070,87.736,89.305,86.434,87.576,-5.2,1.3,-5.8,2.5,1.8,-3.2,1.3,,1.15,L-Oct. 2017,1.8,,1.51,S-Jul. 2017,-5.7
5,Other appliances(4)(5),0.117,63.556,64.486,65.706,65.765,65.537,66.257,65.856,65.408,65.894,65.801,65.133,63.899,63.347,63.556,64.486,65.706,65.765,65.537,66.257,65.856,65.408,65.894,65.801,65.133,63.899,63.347,-0.3,-1.0,-1.9,-0.9,-1.0,-1.9,-0.9,-0.001,0.79,L-Sep. 2017,-0.1,0.000,1.64,L-Oct. 2017,-0.3
4,Other household equipment and furnishings(5),0.421,55.495,56.577,56.637,56.416,55.274,55.195,55.457,53.937,53.063,52.436,52.369,52.701,52.669,56.081,56.690,56.419,56.341,55.215,54.938,55.271,53.808,53.204,52.342,52.199,53.055,53.225,-5.1,-0.1,0.6,-0.1,-0.3,1.6,0.3,0.001,0.41,S-Oct. 2017,-0.3,-0.023,0.90,L-Jul. 2017,-4.8
5,"Clocks, lamps, and decorator items(4)",0.207,43.231,43.858,43.475,43.338,41.847,41.806,42.449,40.265,39.021,38.623,38.596,39.300,39.393,43.231,43.858,43.475,43.338,41.847,41.806,42.449,40.265,39.021,38.623,38.596,39.300,39.393,-8.9,-0.1,1.8,0.2,-0.1,1.8,0.2,0.000,0.57,S-Oct. 2017,-0.1,-0.021,1.50,–,–
5,Indoor plants and flowers(13),0.099,128.148,129.396,132.664,132.675,129.608,130.623,131.286,129.341,128.244,127.240,127.062,127.864,130.745,128.151,129.473,129.829,130.441,129.866,129.720,130.258,131.662,130.704,128.163,127.576,128.315,130.749,2.0,-0.1,0.6,2.3,-0.5,0.6,1.9,0.002,0.57,L-Jun. 2005,2.0,0.002,1.34,L-Aug. 2017,3.2
5,Dishes and flatware(4)(5),0.048,50.500,54.150,54.186,53.518,54.478,53.879,52.131,53.236,53.445,51.715,51.827,50.769,50.247,50.500,54.150,54.186,53.518,54.478,53.879,52.131,53.236,53.445,51.715,51.827,50.769,50.247,-0.5,0.2,-2.0,-1.0,0.2,-2.0,-1.0,0.000,1.22,L-Oct. 2017,0.2,0.000,2.13,L-Apr. 2017,1.0
5,Nonelectric cookware and tableware(5),0.066,86.838,87.994,87.914,87.378,87.653,86.837,86.643,86.445,86.753,86.133,85.668,84.795,81.617,87.965,88.730,88.186,87.335,87.439,86.395,86.171,86.173,86.453,85.665,85.303,85.212,82.676,-6.0,-0.5,-1.0,-3.7,-0.4,-0.1,-3.0,-0.002,0.60,S-EVER,–,-0.004,1.41,S-Jul. 2003,-7.1
4,"Tools, hardware, outdoor equipment and supplies(5)",0.656,89.854,89.965,90.003,90.132,90.150,90.424,90.142,89.685,89.050,88.566,88.965,89.200,88.625,90.163,90.065,89.742,89.748,89.798,90.028,89.958,89.713,89.334,88.879,89.210,89.450,88.929,-1.4,0.5,0.3,-0.6,0.4,0.3,-0.6,-0.004,0.22,S-Apr. 2014,-0.7,-0.009,0.52,S-Oct. 2016,-1.5
5,"Tools, hardware and supplies(4)(5)",0.174,97.268,97.625,97.728,97.637,97.849,98.498,98.405,98.127,97.919,97.821,98.023,97.695,97.010,97.268,97.625,97.728,97.637,97.849,98.498,98.405,98.127,97.919,97.821,98.023,97.695,97.010,-0.3,0.2,-0.3,-0.7,0.2,-0.3,-0.7,-0.001,0.42,S-Apr. 2016,-0.8,0.000,0.93,S-Sep. 2017,-0.3
5,Outdoor equipment and supplies(5),0.327,86.341,86.343,86.367,86.575,86.469,86.621,86.245,85.690,84.819,84.179,84.695,85.161,84.635,86.668,86.476,86.038,86.152,85.998,86.171,86.034,85.675,85.077,84.632,85.117,85.401,84.956,-2.0,0.6,0.6,-0.6,0.6,0.3,-0.5,-0.002,0.26,S-Sep. 2017,-0.5,-0.007,0.66,S-Sep. 2014,-2.3
4,Housekeeping supplies(4),0.827,185.473,185.203,185.235,185.353,186.287,185.862,185.731,185.200,184.663,184.308,184.717,182.199,183.598,185.473,185.203,185.235,185.353,186.287,185.862,185.731,185.200,184.663,184.308,184.717,182.199,183.598,-1.0,0.2,-1.4,0.8,0.2,-1.4,0.8,0.006,0.22,L-Sep. 2011,0.9,-0.009,0.43,L-Oct. 2017,-0.7
5,Household cleaning products(5),0.328,119.587,119.353,118.922,118.841,119.924,119.087,118.553,117.579,117.121,116.911,117.605,117.014,118.061,119.286,119.240,118.388,118.205,120.128,119.106,118.388,117.817,117.704,117.335,117.808,117.115,117.763,-1.3,0.6,-0.5,0.9,0.4,-0.6,0.6,0.002,0.36,L-Apr. 2017,1.6,-0.004,0.58,L-Jun. 2017,-1.1
5,Household paper products(4)(5),0.225,169.061,168.183,168.797,168.496,169.572,169.482,169.675,169.064,168.860,169.148,168.578,166.514,168.038,169.061,168.183,168.797,168.496,169.572,169.482,169.675,169.064,168.860,169.148,168.578,166.514,168.038,-0.6,-0.3,-1.2,0.9,-0.3,-1.2,0.9,0.002,0.43,L-Sep. 2012,1.0,-0.001,0.91,L-Oct. 2017,0.2
5,Miscellaneous household products(4)(5),0.274,115.799,116.055,116.275,116.763,116.658,116.882,117.150,117.630,117.263,116.674,116.959,114.048,114.612,115.799,116.055,116.275,116.763,116.658,116.882,117.150,117.630,117.263,116.674,116.959,114.048,114.612,-1.0,0.2,-2.5,0.5,0.2,-2.5,0.5,0.001,0.38,L-Feb. 2016,0.6,-0.003,0.85,L-Oct. 2017,-0.4
3,Apparel,3.037,122.637,123.088,126.100,128.250,128.349,126.563,124.630,122.485,124.147,128.150,129.570,125.398,120.614,125.218,126.915,127.719,126.824,126.414,125.381,125.241,125.579,125.654,125.508,125.367,123.758,123.151,-1.6,1.1,-3.2,-3.8,-0.1,-1.3,-0.5,-0.015,0.37,L-Oct. 2017,-0.1,-0.050,0.84,–,–
4,Men's and boys' apparel,0.754,113.982,117.309,121.013,118.328,116.969,118.594,116.006,114.252,115.875,118.393,120.191,117.069,112.770,116.727,119.867,121.679,118.258,115.803,116.383,115.465,115.717,117.521,117.186,117.568,115.911,115.486,-1.1,1.5,-2.6,-3.7,0.3,-1.4,-0.4,-0.003,0.63,L-Oct. 2017,0.3,-0.008,1.63,L-Mar. 2017,0.3
5,Men's apparel,0.604,116.934,121.524,126.344,122.942,120.874,123.247,121.439,118.902,118.882,121.409,124.153,121.168,116.542,120.362,124.717,126.766,122.861,119.734,120.641,120.768,119.939,119.354,120.078,121.985,120.755,119.958,-0.3,2.3,-2.4,-3.8,1.6,-1.0,-0.7,-0.004,0.67,L-Oct. 2017,1.6,-0.002,1.46,L-Oct. 2017,-0.3
6,"Men's suits, sport coats, and outerwear",0.096,103.183,108.391,113.152,110.796,106.021,110.560,108.065,103.301,106.506,112.728,116.324,109.619,104.554,110.231,112.780,114.452,110.839,106.047,107.567,107.283,104.915,104.632,107.978,112.481,109.557,111.696,1.3,3.2,-5.8,-4.6,4.2,-2.6,2.0,0.002,1.50,L-Oct. 2017,4.2,0.001,4.01,L-Mar. 2017,4.0
6,Men's furnishings,0.191,146.869,152.687,156.523,155.656,153.949,154.636,154.107,150.691,149.489,153.397,157.437,151.304,150.042,150.402,156.048,156.381,155.409,153.039,151.745,151.705,151.602,149.194,153.094,157.484,150.769,153.651,2.2,2.6,-3.9,-0.8,2.9,-4.3,1.9,0.004,1.34,L-Oct. 2017,2.9,0.004,2.73,L-Oct. 2017,2.5
6,Men's shirts and sweaters(5),0.172,77.701,78.341,82.832,80.820,78.418,80.183,78.116,75.938,76.851,78.545,79.537,79.425,73.888,78.988,80.331,85.023,81.123,77.477,79.465,79.565,77.858,78.239,77.073,75.250,76.860,75.112,-4.9,1.3,-0.1,-7.0,-2.4,2.1,-2.3,-0.004,1.09,S-Oct. 2017,-2.4,-0.008,2.24,S-Oct. 2017,-5.3
6,Men's pants and shorts,0.140,113.462,121.427,125.731,117.825,118.949,121.542,120.182,120.735,117.903,116.593,119.238,118.487,114.362,119.067,122.834,125.169,114.943,116.565,117.290,117.805,118.844,117.670,117.643,122.006,122.760,120.012,0.8,2.3,-0.6,-3.5,3.7,0.6,-2.2,-0.003,1.28,S-Mar. 2017,-8.2,0.001,2.42,S-Sep. 2017,-0.2
5,Boys' apparel,0.149,101.937,100.939,100.809,100.592,101.655,100.724,95.550,96.473,103.611,106.056,104.627,101.095,97.981,102.404,100.863,101.968,101.742,100.585,99.751,95.349,98.334,107.773,106.275,100.976,98.430,98.430,-3.9,-1.3,-3.4,-3.1,-5.0,-2.5,0.0,0.000,1.60,L-Aug. 2017,9.6,-0.006,4.33,L-Sep. 2017,0.7
4,Women's and girls' apparel,1.238,107.763,106.730,110.227,115.827,115.374,111.732,109.917,107.046,108.996,114.014,116.221,111.001,105.186,110.557,112.051,112.446,112.893,112.176,110.485,110.922,112.289,111.675,110.599,110.560,108.516,107.894,-2.4,1.9,-4.5,-5.2,0.0,-1.8,-0.6,-0.007,0.62,L-Oct. 2017,0.0,-0.029,1.43,S-Nov. 2015,-3.2
5,Women's apparel,1.034,110.497,109.611,113.770,119.569,119.079,115.454,113.546,110.363,112.207,116.910,119.325,114.004,107.066,113.942,115.800,116.422,116.284,115.444,113.749,114.056,115.565,114.530,113.487,113.698,111.608,110.405,-3.1,2.1,-4.5,-6.1,0.2,-1.8,-1.1,-0.011,0.69,L-Oct. 2017,0.2,-0.032,1.41,S-Jun. 2015,-3.5
6,Women's outerwear,0.070,105.033,101.674,107.397,115.052,112.344,109.388,104.952,103.115,111.401,116.935,120.075,112.740,101.468,101.960,102.884,111.146,116.485,113.557,114.095,115.106,118.090,113.616,107.832,105.410,103.971,98.499,-3.4,2.7,-6.1,-10.0,-2.2,-1.4,-5.3,-0.003,2.01,S-Sep. 2016,-5.3,-0.002,5.83,S-Jan. 2017,-8.5
6,Women's dresses,0.151,115.640,114.664,122.470,132.910,131.247,123.300,121.342,115.164,118.513,127.686,129.570,123.284,116.545,120.653,126.966,126.045,124.905,124.195,122.432,124.270,128.340,122.010,118.836,119.341,119.083,121.598,0.8,1.5,-4.9,-5.5,0.4,-0.2,2.1,0.003,1.69,L-Jul. 2017,3.3,0.001,4.76,L-Aug. 2017,2.0
6,Women's suits and separates(5),0.461,77.538,76.874,80.772,85.060,84.096,80.941,80.601,76.953,78.124,82.309,83.162,79.218,73.289,81.189,82.623,83.095,81.822,80.232,78.813,80.539,80.647,80.205,79.913,79.332,77.618,76.740,-5.5,1.0,-4.7,-7.5,-0.7,-2.2,-1.1,-0.005,0.82,L-Oct. 2017,-0.7,-0.025,1.51,S-Feb. 2015,-6.2
6,"Women's underwear, nightwear, sportswear and accessories(5)",0.341,104.986,104.739,105.207,108.188,109.751,108.927,105.769,106.198,106.382,107.402,111.305,107.348,103.402,106.621,106.268,106.194,108.224,109.092,108.261,104.490,105.840,107.568,107.002,110.022,106.509,105.013,-1.5,3.6,-3.6,-3.7,2.8,-3.2,-1.4,-0.005,1.16,L-Oct. 2017,2.8,-0.005,2.77,S-Jun. 2017,-1.9
5,Girls' apparel,0.205,94.693,93.049,93.666,98.342,98.055,94.386,92.992,91.489,93.868,100.177,101.461,96.743,95.807,94.666,94.585,94.006,96.949,96.768,95.116,96.104,96.847,98.043,96.835,95.726,93.907,95.780,1.2,1.3,-4.7,-1.0,-1.1,-1.9,2.0,0.004,1.60,L-Mar. 2017,3.1,0.002,3.55,L-Aug. 2017,2.6
4,Footwear,0.672,136.727,135.398,135.525,138.116,139.703,138.441,137.188,135.168,135.684,137.908,138.184,135.834,133.114,137.862,138.347,137.167,137.796,138.608,137.664,138.311,136.786,136.056,135.712,134.989,134.733,134.219,-2.6,0.2,-1.7,-2.0,-0.5,-0.2,-0.4,-0.003,0.60,S-Oct. 2017,-0.5,-0.018,1.27,S-Jan. 2004,-3.2
5,Men's footwear(4),0.209,136.722,136.879,139.343,140.837,141.741,140.005,138.805,137.338,138.720,138.925,139.160,138.282,133.372,136.722,136.879,139.343,140.837,141.741,140.005,138.805,137.338,138.720,138.925,139.160,138.282,133.372,-2.5,0.2,-0.6,-3.6,0.2,-0.6,-3.6,-0.007,1.01,S-EVER,–,-0.005,2.48,S-Aug. 2007,-2.9
5,Boys' and girls' footwear,0.169,152.586,151.190,149.493,152.873,154.881,153.140,151.759,150.037,149.968,155.908,157.496,154.219,153.679,152.669,154.071,151.162,153.473,154.845,152.282,153.046,151.954,150.231,154.772,153.391,151.663,153.762,0.7,1.0,-2.1,-0.4,-0.9,-1.1,1.4,0.002,1.05,L-Sep. 2017,3.0,0.001,2.83,L-Sep. 2017,1.5
5,Women's footwear,0.294,128.563,126.319,125.794,128.707,130.526,129.801,128.579,126.077,126.306,128.083,127.773,124.923,122.610,129.867,129.935,128.032,128.319,129.142,128.404,130.591,129.148,126.605,124.723,123.483,123.569,123.853,-4.6,-0.2,-2.2,-1.9,-1.0,0.1,0.2,0.001,0.90,L-Jun. 2017,1.7,-0.014,1.71,S-Jun. 2014,-5.8
4,Infants' and toddlers' apparel,0.148,115.262,113.061,115.347,114.147,115.446,113.311,111.157,110.836,112.687,122.206,119.937,115.924,114.940,114.599,113.947,117.072,113.737,115.277,114.273,113.404,112.822,112.500,120.414,117.533,113.469,114.280,-0.3,-1.9,-3.3,-0.8,-2.4,-3.5,0.7,0.001,1.33,L-Sep. 2017,7.0,0.000,2.64,L-Oct. 2017,2.8
4,Jewelry and watches(9),0.224,162.278,170.302,175.353,171.944,177.112,173.937,173.216,174.586,177.005,178.219,178.011,173.407,166.793,169.132,171.173,175.227,172.538,178.625,175.591,172.157,171.843,172.664,174.403,175.802,176.544,173.838,2.8,-0.1,-2.6,-3.8,0.8,0.4,-1.5,-0.003,1.25,S-Jun. 2017,-2.0,0.006,4.61,S-Aug. 2017,0.9
5,Watches(4)(9),0.085,123.631,130.419,132.116,126.812,136.659,137.654,133.540,137.517,139.872,139.385,142.064,139.536,132.805,123.631,130.419,132.116,126.812,136.659,137.654,133.540,137.517,139.872,139.385,142.064,139.536,132.805,7.4,1.9,-1.8,-4.8,1.9,-1.8,-4.8,-0.004,1.51,S-Aug. 2013,-5.8,0.006,3.45,S-Sep. 2017,6.1
5,Jewelry(9),0.139,169.343,177.198,184.122,182.644,183.497,177.560,179.546,178.722,180.853,183.205,180.807,175.252,169.649,176.967,177.590,184.535,184.225,185.143,180.005,178.977,175.252,175.919,177.947,178.332,178.504,177.287,0.2,-1.3,-3.1,-3.2,0.2,0.1,-0.7,-0.001,1.40,S-Jul. 2017,-2.1,0.000,7.24,–,–
3,Transportation commodities less motor fuel(12),5.925,104.203,104.860,105.063,105.262,105.551,105.398,104.862,104.285,104.021,103.171,102.735,102.710,103.502,105.349,105.785,105.468,104.998,104.739,104.510,104.087,103.624,103.516,103.210,103.268,103.744,104.637,-0.7,-0.4,0.0,0.8,0.1,0.5,0.9,0.051,0.07,L-EVER,–,-0.041,0.15,L-May 2016,-0.7
4,New vehicles,3.555,147.299,148.848,148.993,148.543,148.457,148.033,147.262,146.190,145.712,145.037,144.868,145.442,146.522,147.518,148.792,148.462,148.019,147.790,147.510,147.040,146.332,146.272,145.736,145.410,145.805,146.739,-0.5,-0.1,0.4,0.7,-0.2,0.3,0.6,0.023,0.12,L-Jan. 2017,0.9,-0.019,0.24,L-Jun. 2017,0.0
5,New cars and trucks(5)(6),,102.108,103.164,103.258,102.951,102.881,102.581,102.044,101.297,100.970,100.498,100.379,100.763,101.514,102.250,103.119,102.884,102.584,102.418,102.218,101.900,101.399,101.359,100.986,100.759,101.017,101.655,-0.6,-0.1,0.4,0.7,-0.2,0.3,0.6,,0.15,L-Jan. 2017,0.8,,0.36,L-Jul. 2017,-0.6
6,New cars(6),,143.347,145.022,145.212,144.589,144.457,143.908,143.084,141.687,141.066,140.238,140.024,140.785,141.837,143.526,144.822,144.598,144.058,143.852,143.403,142.942,141.887,141.669,141.011,140.555,141.066,142.014,-1.1,-0.2,0.5,0.7,-0.3,0.4,0.7,,0.17,L-Jan. 2017,0.9,,0.42,L-Jul. 2017,-1.1
6,New trucks(14)(6),,156.529,158.010,157.973,157.662,157.779,157.573,156.794,155.938,155.613,155.036,154.948,155.207,156.355,156.769,158.093,157.459,157.157,157.000,157.003,156.513,156.075,156.223,155.712,155.475,155.597,156.595,-0.1,-0.1,0.2,0.7,-0.2,0.1,0.6,,0.15,L-Jan. 2017,0.8,,0.40,L-Aug. 2017,-0.1
4,Used cars and trucks,1.907,137.475,137.397,137.899,139.372,140.654,140.875,140.015,139.519,139.350,137.141,135.867,134.901,136.118,141.770,141.268,140.471,139.201,138.493,138.156,137.235,136.577,136.321,136.089,137.103,138.491,140.371,-1.0,-0.9,-0.7,0.9,0.7,1.0,1.4,0.026,0.02,L-Jun. 2011,1.4,-0.020,0.09,L-Mar. 2016,-0.6
4,Motor vehicle parts and equipment(4),0.373,142.735,142.993,143.256,143.797,143.915,143.302,143.432,143.592,143.368,143.165,142.213,141.474,141.979,142.735,142.993,143.256,143.797,143.915,143.302,143.432,143.592,143.368,143.165,142.213,141.474,141.979,-0.5,-0.7,-0.5,0.4,-0.7,-0.5,0.4,0.001,0.27,L-Mar. 2017,0.4,-0.002,0.51,S-Oct. 2017,-0.6
5,Tires(4),0.219,123.967,124.423,124.825,125.414,125.592,124.578,124.661,124.148,124.169,123.976,122.609,121.391,122.385,123.967,124.423,124.825,125.414,125.592,124.578,124.661,124.148,124.169,123.976,122.609,121.391,122.385,-1.3,-1.1,-1.0,0.8,-1.1,-1.0,0.8,0.002,0.33,L-Aug. 2016,0.8,-0.003,0.71,L-Sep. 2017,-0.5
5,Vehicle accessories other than tires(4)(5),0.153,166.886,166.727,166.692,167.086,167.074,167.314,167.524,169.008,168.317,168.113,168.071,168.351,167.838,166.886,166.727,166.692,167.086,167.074,167.314,167.524,169.008,168.317,168.113,168.071,168.351,167.838,0.6,0.0,0.2,-0.3,0.0,0.2,-0.3,0.000,0.42,S-Aug. 2017,-0.4,0.001,0.62,S-Jun. 2017,0.2
6,Vehicle parts and equipment other than tires(4)(6),,157.355,157.694,157.560,157.529,157.722,158.536,158.903,159.526,158.782,159.447,159.278,158.851,158.625,157.355,157.694,157.560,157.529,157.722,158.536,158.903,159.526,158.782,159.447,159.278,158.851,158.625,0.8,-0.1,-0.3,-0.1,-0.1,-0.3,-0.1,,0.36,L-Oct. 2017,-0.1,,0.76,S-Aug. 2017,0.7
6,"Motor oil, coolant, and fluids(4)(6)",,374.129,368.224,364.032,372.691,373.741,370.453,370.721,379.813,377.363,373.869,374.614,386.811,381.492,374.129,368.224,364.032,372.691,373.741,370.453,370.721,379.813,377.363,373.869,374.614,386.811,381.492,2.0,0.2,3.3,-1.4,0.2,3.3,-1.4,,0.83,S-Jan. 2017,-1.6,,1.12,S-Sep. 2017,1.9
3,Medical care commodities,1.846,371.561,374.150,376.078,376.440,373.231,373.631,376.182,380.302,381.114,377.869,377.038,378.328,380.087,374.144,375.392,374.747,375.610,372.531,373.986,376.619,380.249,379.895,376.747,376.887,379.037,382.727,2.3,-0.2,0.3,0.5,0.0,0.6,1.0,0.018,0.26,L-Jul. 2017,1.0,0.042,0.67,L-Aug. 2017,2.4
4,Medicinal drugs(4)(12),1.787,121.605,122.483,123.102,123.227,122.144,122.280,123.154,124.570,124.838,123.726,123.453,123.872,124.483,121.605,122.483,123.102,123.227,122.144,122.280,123.154,124.570,124.838,123.726,123.453,123.872,124.483,2.4,-0.2,0.3,0.5,-0.2,0.3,0.5,0.009,0.27,L-Jul. 2017,1.1,0.042,0.70,L-Aug. 2017,2.5
5,Prescription drugs(11),1.434,511.191,515.468,518.618,518.470,512.738,512.582,517.217,524.056,526.105,522.018,520.350,522.411,525.385,515.367,516.734,515.494,515.444,510.828,512.480,517.455,524.418,525.554,522.342,521.079,524.277,529.676,2.8,-0.3,0.4,0.6,-0.2,0.6,1.0,0.015,0.33,L-Jul. 2017,1.3,0.040,0.86,L-Jul. 2017,4.2
5,Nonprescription drugs(4)(12),0.353,96.489,96.744,96.821,97.427,97.459,98.114,98.086,98.539,98.057,96.731,96.907,97.013,97.192,96.489,96.744,96.821,97.427,97.459,98.114,98.086,98.539,98.057,96.731,96.907,97.013,97.192,0.7,0.2,0.1,0.2,0.2,0.1,0.2,0.001,0.46,L-Oct. 2017,0.2,0.003,0.88,L-Aug. 2017,1.6
4,Medical equipment and supplies(4)(12),0.059,99.276,99.209,100.029,99.974,99.908,99.902,99.606,99.057,99.211,99.574,99.375,99.803,99.397,99.276,99.209,100.029,99.974,99.908,99.902,99.606,99.057,99.211,99.574,99.375,99.803,99.397,0.1,-0.2,0.4,-0.4,-0.2,0.4,-0.4,0.000,0.54,S-Jul. 2017,-0.6,0.000,1.06,S-Aug. 2017,-0.4
3,Recreation commodities(12),1.699,83.959,84.139,84.270,83.943,83.796,83.512,83.278,83.003,82.572,82.547,82.367,81.689,81.139,84.467,84.294,84.235,83.941,83.512,83.347,83.163,82.855,82.492,82.508,82.337,81.920,81.616,-3.4,-0.2,-0.8,-0.7,-0.2,-0.5,-0.4,-0.006,0.17,L-Oct. 2017,-0.2,-0.060,0.44,S-Aug. 2017,-3.4
4,Video and audio products(12),0.196,49.443,50.156,50.675,50.762,50.758,50.472,50.834,50.234,49.554,49.175,48.650,47.235,45.897,50.101,50.411,50.648,50.560,50.500,50.117,50.567,50.342,49.573,49.197,48.439,47.487,46.517,-7.2,-1.1,-2.9,-2.8,-1.5,-2.0,-2.0,-0.004,0.54,–,–,-0.015,1.09,S-Jun. 2017,-7.7
5,Televisions,0.091,2.317,2.383,2.416,2.405,2.390,2.408,2.472,2.420,2.380,2.340,2.280,2.222,2.172,2.368,2.395,2.404,2.385,2.368,2.379,2.445,2.433,2.385,2.350,2.272,2.246,2.220,-6.3,-2.6,-2.5,-2.3,-3.3,-1.1,-1.2,-0.001,0.85,S-Oct. 2017,-3.3,-0.006,1.79,L-Feb. 1999,-6.0
5,Other video equipment(5),0.024,9.863,9.934,10.081,10.073,9.972,10.089,10.001,10.084,9.829,9.779,10.036,9.848,9.470,10.129,10.163,10.237,10.069,9.898,9.964,10.006,10.044,9.772,9.647,9.805,9.867,9.725,-4.0,2.6,-1.9,-3.8,1.6,0.6,-1.4,0.000,0.67,S-Aug. 2017,-2.7,-0.001,1.69,S-Oct. 2017,-4.0
5,Audio equipment(4),0.051,33.137,32.955,33.127,32.825,33.197,31.951,31.460,31.014,30.783,31.173,31.096,29.357,27.777,33.137,32.955,33.127,32.825,33.197,31.951,31.460,31.014,30.783,31.173,31.096,29.357,27.777,-16.2,-0.2,-5.6,-5.4,-0.2,-5.6,-5.4,-0.003,1.01,L-Oct. 2017,-0.2,-0.009,1.53,S-EVER,–
5,Recorded music and music subscriptions(4)(5),0.023,83.266,84.469,84.688,89.502,90.243,89.971,89.701,90.425,89.787,87.905,87.181,87.067,87.751,83.266,84.469,84.688,89.502,90.243,89.971,89.701,90.425,89.787,87.905,87.181,87.067,87.751,5.4,-0.8,-0.1,0.8,-0.8,-0.1,0.8,0.000,0.72,L-Jul. 2017,0.8,0.001,2.71,L-Oct. 2017,6.4
