2,Commodities less food and energy commodities,19.473,146.277,146.025,146.509,147.226,147.589,147.454,147.087,146.452,146.519,147.268,147.542,146.439,145.127,147.069,146.863,146.725,146.722,146.879,146.953,147.053,147.014,146.893,146.944,146.958,146.363,145.872,-0.8,0.2,-0.7,-0.9,0.0,-0.4,-0.3,-0.065,0.10,L-Oct. 2014,0.0,-0.155,0.24,S-Sep. 2007,-0.8
3,Household furnishings and supplies(4)(12),3.336,95.237,95.553,95.475,95.404,95.130,94.978,95.000,94.602,94.064,93.923,94.314,93.846,93.468,95.237,95.553,95.475,95.404,95.130,94.978,95.000,94.602,94.064,93.923,94.314,93.846,93.468,-1.9,0.4,-0.5,-0.4,0.4,-0.5,-0.4,-0.013,0.13,L-Oct. 2014,0.4,-0.064,0.30,S-Sep. 2014,-2.4
4,Window and floor coverings and other linens(4)(5),0.271,63.625,64.587,64.149,63.884,63.369,63.726,64.050,64.415,63.470,63.459,63.284,62.881,61.338,63.625,64.587,64.149,63.884,63.369,63.726,64.050,64.415,63.470,63.459,63.284,62.881,61.338,-3.6,-0.3,-0.6,-2.5,-0.3,-0.6,-2.5,-0.007,0.53,S-EVER,–,-0.010,0.93,S-Dec. 2013,-3.6
5,Floor coverings(4)(5),0.047,106.969,107.235,107.517,107.160,107.652,107.846,108.076,109.013,109.832,110.185,108.861,108.083,107.817,106.969,107.235,107.517,107.160,107.652,107.846,108.076,109.013,109.832,110.185,108.861,108.083,107.817,0.8,-1.2,-0.7,-0.2,-1.2,-0.7,-0.2,0.000,0.45,L-Sep. 2014,0.3,0.000,1.29,S-Jun. 2014,0.7
5,Window coverings(4)(5),0.055,73.934,74.224,74.528,73.566,73.301,73.803,73.976,72.787,72.209,72.309,72.205,74.646,72.199,73.934,74.224,74.528,73.566,73.301,73.803,73.976,72.787,72.209,72.309,72.205,74.646,72.199,-2.3,-0.1,3.4,-3.3,-0.1,3.4,-3.3,-0.002,0.54,S-Feb. 2006,-3.4,-0.001,1.08,S-Oct. 2014,-2.9
5,Other linens(4)(5),0.170,50.653,51.767,51.116,51.033,50.381,50.697,51.039,51.634,50.468,50.388,50.357,49.425,48.044,50.653,51.767,51.116,51.033,50.381,50.697,51.039,51.634,50.468,50.388,50.357,49.425,48.044,-5.2,-0.1,-1.9,-2.8,-0.1,-1.9,-2.8,-0.005,0.87,S-Dec. 2010,-2.8,-0.009,1.37,S-Nov. 2013,-5.4
4,Furniture and bedding(4),0.762,116.859,116.982,115.742,115.734,116.551,116.622,116.875,115.397,114.552,113.801,114.583,114.649,114.983,116.859,116.982,115.742,115.734,116.551,116.622,116.875,115.397,114.552,113.801,114.583,114.649,114.983,-1.6,0.7,0.1,0.3,0.7,0.1,0.3,0.002,0.27,L-Oct. 2014,0.7,-0.013,0.78,L-Jan. 2014,-1.6
5,Bedroom furniture(4),0.267,134.516,135.123,133.440,133.613,134.660,134.496,134.915,133.080,132.608,132.008,131.979,131.716,131.275,134.516,135.123,133.440,133.613,134.660,134.496,134.915,133.080,132.608,132.008,131.979,131.716,131.275,-2.4,0.0,-0.2,-0.3,0.0,-0.2,-0.3,-0.001,0.39,S-Sep. 2014,-0.5,-0.007,1.08,L-Oct. 2014,-2.2
5,"Living room, kitchen, and dining room furniture(4)(5)",0.359,88.970,88.748,87.377,86.852,87.710,87.787,88.305,86.884,85.856,85.281,86.442,86.708,87.322,88.970,88.748,87.377,86.852,87.710,87.787,88.305,86.884,85.856,85.281,86.442,86.708,87.322,-1.9,1.4,0.3,0.7,1.4,0.3,0.7,0.003,0.39,L-Oct. 2014,1.4,-0.007,1.03,L-Jan. 2014,-0.7
5,Other furniture(5),0.127,73.716,74.003,74.540,75.561,75.386,75.665,74.897,74.824,74.601,73.820,74.060,73.983,74.289,73.798,74.271,74.259,74.329,74.544,74.803,74.221,74.643,75.299,75.288,75.190,74.357,74.372,0.8,0.3,-0.1,0.4,-0.1,-1.1,0.0,0.000,0.77,L-Sep. 2014,0.0,0.001,2.52,S-Oct. 2014,-1.0
6,Infants' furniture(4)(8)(6),,94.016,,,,,,,,,,,,,94.016,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Appliances(5),0.271,84.061,84.830,84.984,84.945,83.855,82.208,82.064,82.190,81.449,81.773,81.804,80.329,79.679,84.863,84.821,84.635,84.521,83.415,81.989,81.886,82.162,81.442,81.855,81.980,80.953,80.439,-5.2,0.0,-1.8,-0.8,0.2,-1.3,-0.6,-0.002,0.46,L-Oct. 2014,0.2,-0.015,0.83,S-Jun. 2014,-5.4
5,Major appliances(5),0.146,95.261,97.473,97.785,96.827,95.131,93.388,92.421,92.400,91.152,91.676,91.433,88.506,88.705,96.223,97.535,97.572,96.039,94.194,92.997,92.008,92.457,91.550,91.874,91.664,89.352,89.601,-6.9,-0.3,-3.2,0.2,-0.2,-2.5,0.3,0.000,0.68,L-Sep. 2014,0.4,-0.011,1.14,L-Oct. 2014,-6.6
6,Laundry equipment(6),,107.840,109.949,111.231,110.799,108.820,106.317,105.140,104.786,102.384,104.338,103.457,99.073,99.811,108.651,110.525,110.983,110.169,107.969,105.803,105.011,104.834,102.506,104.550,103.805,99.226,100.562,-7.4,-0.8,-4.2,0.7,-0.7,-4.4,1.3,,0.84,L-Sep. 2014,2.0,,1.19,L-Oct. 2014,-7.4
5,Other appliances(4)(5),0.122,69.964,69.341,69.342,70.158,69.683,68.206,68.832,69.094,68.853,68.976,69.260,69.216,67.795,69.964,69.341,69.342,70.158,69.683,68.206,68.832,69.094,68.853,68.976,69.260,69.216,67.795,-3.1,0.4,-0.1,-2.1,0.4,-0.1,-2.1,-0.002,0.52,S-May 2014,-2.1,-0.004,1.15,S-May 2014,-3.2
4,Other household equipment and furnishings(5),0.482,61.571,61.473,61.514,61.327,60.814,60.904,61.071,61.029,60.497,60.441,60.720,59.857,59.145,62.211,61.437,61.017,61.310,60.768,60.532,60.738,60.762,60.412,60.801,60.969,60.277,59.760,-3.9,0.5,-1.4,-1.2,0.3,-1.1,-0.9,-0.004,0.38,L-Oct. 2014,0.3,-0.020,1.17,S-Jul. 2014,-3.9
5,"Clocks, lamps, and decorator items(4)",0.260,50.700,50.274,49.954,49.652,49.652,49.748,49.741,49.953,49.431,49.026,49.438,48.551,47.754,50.700,50.274,49.954,49.652,49.652,49.748,49.741,49.953,49.431,49.026,49.438,48.551,47.754,-5.8,0.8,-1.8,-1.6,0.8,-1.8,-1.6,-0.004,0.61,L-Oct. 2014,0.8,-0.016,1.84,S-Jul. 2014,-6.1
5,Indoor plants and flowers(13),0.106,125.067,125.417,128.274,128.111,126.122,128.040,128.303,126.367,125.300,125.579,125.640,126.548,127.435,125.710,126.001,126.717,126.420,125.331,126.856,127.823,126.599,126.360,126.632,126.572,127.709,128.091,1.9,0.0,0.7,0.7,0.0,0.9,0.3,0.000,0.72,S-Oct. 2014,0.0,0.002,1.66,L-May 2011,2.2
5,Dishes and flatware(4)(5),0.043,56.464,58.299,57.363,57.980,55.646,53.847,55.697,57.089,56.819,57.055,56.782,54.652,52.681,56.464,58.299,57.363,57.980,55.646,53.847,55.697,57.089,56.819,57.055,56.782,54.652,52.681,-6.7,-0.5,-3.8,-3.6,-0.5,-3.8,-3.6,-0.002,1.00,L-Oct. 2014,-0.5,-0.003,3.26,S-May 2014,-10.2
5,Nonelectric cookware and tableware(5),0.074,94.738,94.442,94.927,94.631,93.827,93.848,93.497,92.309,91.832,93.452,93.703,92.084,91.257,95.947,94.739,94.848,94.855,93.432,93.420,92.818,91.520,91.554,93.329,94.032,92.886,92.422,-3.7,0.3,-1.7,-0.9,0.8,-1.2,-0.5,0.000,0.52,L-Oct. 2014,0.8,-0.003,1.34,L-Oct. 2014,-2.9
4,"Tools, hardware, outdoor equipment and supplies(5)",0.706,90.914,91.524,92.236,92.110,91.622,91.370,91.025,90.768,90.756,90.837,91.109,90.966,90.985,91.460,91.752,92.267,91.927,91.083,90.745,90.631,90.479,90.694,91.141,91.567,91.494,91.532,0.1,0.3,-0.2,0.0,0.5,-0.1,0.0,0.000,0.25,L-Oct. 2014,0.5,0.001,0.58,L-Mar. 2014,0.1
5,"Tools, hardware and supplies(4)(5)",0.188,100.007,100.060,101.036,100.529,99.827,99.546,99.465,99.379,99.747,100.756,100.918,100.447,100.822,100.007,100.060,101.036,100.529,99.827,99.546,99.465,99.379,99.747,100.756,100.918,100.447,100.822,0.8,0.2,-0.5,0.4,0.2,-0.5,0.4,0.001,0.42,L-Sep. 2014,1.0,0.002,0.71,L-Nov. 2013,1.1
5,Outdoor equipment and supplies(5),0.366,86.605,87.437,88.050,88.079,87.677,87.451,86.968,86.624,86.478,86.176,86.482,86.487,86.365,87.247,87.489,87.941,87.887,87.124,86.641,86.561,86.326,86.538,86.400,87.167,87.229,87.005,-0.3,0.4,0.0,-0.1,0.9,0.1,-0.3,-0.001,0.32,S-Jul. 2014,-0.3,-0.001,0.81,S-Oct. 2014,-0.8
4,Housekeeping supplies(4),0.844,188.169,188.108,188.328,188.609,188.309,188.177,188.070,187.180,186.617,186.340,187.449,186.940,186.667,188.169,188.108,188.328,188.609,188.309,188.177,188.070,187.180,186.617,186.340,187.449,186.940,186.667,-0.8,0.6,-0.3,-0.1,0.6,-0.3,-0.1,-0.001,0.20,L-Oct. 2014,0.6,-0.007,0.44,S-Sep. 2014,-1.0
5,Household cleaning products(4)(5),0.334,120.335,120.625,120.546,120.382,119.338,119.152,119.059,117.850,117.462,117.654,118.511,118.956,119.232,120.335,120.625,120.546,120.382,119.338,119.152,119.059,117.850,117.462,117.654,118.511,118.956,119.232,-0.9,0.7,0.4,0.2,0.7,0.4,0.2,0.001,0.35,S-Sep. 2014,0.2,-0.003,0.67,L-May 2013,-0.3
5,Household paper products(4)(5),0.247,170.053,169.684,169.702,170.487,171.641,171.482,171.275,170.618,169.760,170.063,170.356,169.410,168.823,170.053,169.684,169.702,170.487,171.641,171.482,171.275,170.618,169.760,170.063,170.356,169.410,168.823,-0.7,0.2,-0.6,-0.3,0.2,-0.6,-0.3,-0.001,0.38,L-Oct. 2014,0.2,-0.002,0.72,S-Oct. 2014,-0.7
5,Miscellaneous household products(4)(5),0.263,119.532,119.280,119.820,120.085,120.038,120.110,120.147,120.299,120.210,119.197,120.181,119.198,118.675,119.532,119.280,119.820,120.085,120.038,120.110,120.147,120.299,120.210,119.197,120.181,119.198,118.675,-0.7,0.8,-0.8,-0.4,0.8,-0.8,-0.4,-0.001,0.38,L-Oct. 2014,0.8,-0.002,0.79,S-Jan. 2014,-0.8
3,Apparel,3.461,126.461,124.275,125.493,128.888,129.629,128.963,127.302,124.645,125.726,130.324,131.961,129.023,123.942,127.685,127.349,126.964,127.346,127.322,127.728,128.372,128.604,128.398,128.369,128.093,126.623,125.128,-2.0,1.3,-2.2,-3.9,-0.2,-1.1,-1.2,-0.040,0.47,S-Sep. 1998,-1.5,-0.068,1.12,S-Dec. 2003,-2.1
4,Men's and boys' apparel,0.864,119.602,118.994,119.806,121.113,122.506,122.974,121.985,120.810,118.382,121.230,122.342,121.002,116.073,121.954,120.655,121.254,121.146,120.683,120.940,121.542,122.233,119.800,121.189,119.830,119.655,118.355,-3.0,0.9,-1.1,-4.1,-1.1,-0.1,-1.1,-0.009,0.90,S-Oct. 2014,-1.1,-0.026,1.54,S-Apr. 2010,-3.0
5,Men's apparel,0.680,123.200,122.711,124.063,125.773,126.728,127.177,126.154,125.383,124.016,126.330,126.575,125.242,119.488,126.465,124.373,125.850,125.942,124.698,124.490,125.567,126.526,124.871,126.312,124.276,124.185,122.655,-3.0,0.2,-1.1,-4.6,-1.6,-0.1,-1.2,-0.008,1.08,S-Oct. 2014,-1.6,-0.020,1.77,S-Mar. 2010,-3.5
6,"Men's suits, sport coats, and outerwear",0.110,115.218,114.380,117.168,119.423,118.841,119.596,117.143,112.848,113.297,119.960,115.471,113.992,107.041,117.670,118.386,120.690,119.492,116.842,116.395,117.309,114.869,114.117,117.752,113.012,111.676,109.320,-7.1,-3.7,-1.3,-6.1,-4.0,-1.2,-2.1,-0.002,2.92,S-Oct. 2014,-4.0,-0.008,5.75,S-Jul. 2009,-9.1
6,Men's furnishings,0.192,156.248,157.010,158.576,155.888,157.303,158.135,159.044,160.168,158.893,158.610,158.926,158.770,152.544,158.691,158.310,158.466,156.167,155.600,156.126,157.906,160.524,159.743,160.519,158.151,157.424,154.928,-2.4,0.2,-0.1,-3.9,-1.5,-0.5,-1.6,-0.003,1.13,S-Mar. 2013,-2.0,-0.005,2.27,S-Feb. 2011,-3.8
6,Men's shirts and sweaters(5),0.207,81.842,80.731,79.421,81.748,82.289,81.661,80.151,79.907,78.313,81.900,84.411,83.011,78.128,82.195,82.189,82.291,83.475,81.121,80.427,81.288,82.303,78.991,80.930,80.530,79.863,78.465,-4.5,3.1,-1.7,-5.9,-0.5,-0.8,-1.8,-0.003,1.68,S-Aug. 2014,-4.0,-0.009,3.39,S-Aug. 2014,-5.7
6,Men's pants and shorts,0.164,113.014,113.065,117.329,120.541,122.414,124.037,123.703,123.184,121.582,119.701,118.955,117.456,114.222,119.454,114.506,116.620,117.072,119.328,119.883,121.594,121.860,122.405,120.824,119.754,121.778,120.732,1.1,-0.6,-1.3,-2.8,-0.9,1.7,-0.9,-0.001,1.75,S-Oct. 2014,-0.9,0.002,3.81,S-Oct. 2014,-5.0
5,Boys' apparel,0.184,105.311,104.351,103.474,103.503,106.210,106.727,105.871,103.477,97.835,102.261,106.018,104.693,102.442,105.018,105.614,103.509,102.851,105.750,106.252,106.533,105.824,101.058,101.788,103.449,101.914,102.157,-2.7,3.7,-1.2,-2.2,1.6,-1.5,0.2,0.000,1.33,L-Oct. 2014,1.6,-0.005,3.42,L-Oct. 2014,-1.4
4,Women's and girls' apparel,1.514,113.944,110.597,112.255,117.470,118.029,116.414,113.742,108.506,111.481,117.584,120.116,116.280,109.866,114.344,115.039,113.947,114.285,114.714,115.294,116.159,114.985,115.752,114.509,114.946,112.713,110.260,-3.6,2.2,-3.2,-5.5,0.4,-1.9,-2.2,-0.032,0.87,S-Dec. 2004,-2.3,-0.054,2.28,S-Jan. 2009,-3.6
5,Women's apparel,1.273,116.714,113.686,115.590,121.262,121.304,119.886,117.332,111.468,115.120,120.757,122.885,119.139,112.640,117.959,118.992,117.483,117.863,117.282,117.849,119.255,117.722,119.437,117.580,117.977,116.014,113.842,-3.5,1.8,-3.0,-5.5,0.3,-1.7,-1.9,-0.023,0.87,S-Sep. 2011,-2.0,-0.044,2.46,S-Jan. 2009,-3.6
6,Women's outerwear,0.123,113.548,105.873,103.278,110.678,109.914,106.011,103.385,95.907,112.086,125.238,129.769,123.781,117.620,104.443,106.646,105.891,110.683,111.068,113.264,120.094,114.521,119.824,114.737,112.690,108.497,108.189,3.6,3.6,-4.6,-5.0,-1.8,-3.7,-0.3,0.000,2.44,L-Aug. 2014,4.6,0.004,8.24,S-Nov. 2013,2.3
6,Women's dresses,0.167,120.974,116.122,124.090,132.894,127.941,124.513,121.754,110.338,116.969,134.180,140.124,133.326,122.950,127.593,129.784,130.450,125.802,120.655,121.446,122.796,120.528,119.583,124.655,130.019,130.598,129.677,1.6,4.4,-4.9,-7.8,4.3,0.4,-0.7,-0.001,2.82,S-Aug. 2014,-0.8,0.003,12.36,S-Sep. 2014,0.1
6,Women's suits and separates(5),0.588,85.853,82.848,84.674,89.835,89.865,87.916,85.488,80.597,83.091,87.636,87.708,84.667,78.825,88.243,87.315,86.125,86.785,85.925,85.543,86.234,85.496,86.378,85.240,84.653,82.602,81.020,-8.2,0.1,-3.5,-6.9,-0.7,-2.4,-1.9,-0.011,1.14,L-Oct. 2014,-0.7,-0.049,2.48,S-EVER,–
6,"Women's underwear, nightwear, sportswear and accessories(5)",0.385,103.725,104.409,104.428,106.053,108.021,109.852,108.720,106.928,106.108,104.348,107.135,105.985,103.447,103.933,104.769,104.723,105.563,107.314,109.298,108.424,107.257,107.083,106.009,106.595,104.570,103.654,-0.3,2.7,-1.1,-2.4,0.6,-1.9,-0.9,-0.003,0.97,L-Oct. 2014,0.6,-0.001,1.96,S-Apr. 2013,-0.4
5,Girls' apparel,0.242,100.679,95.908,96.441,99.552,102.454,99.958,96.760,94.405,94.293,102.473,106.820,102.605,96.612,97.266,96.410,97.215,97.359,102.361,102.998,101.407,101.867,98.332,99.882,100.493,97.052,93.337,-4.0,4.2,-3.9,-5.8,0.6,-3.4,-3.8,-0.009,2.02,S-Feb. 2013,-5.2,-0.010,5.18,S-Jan. 2014,-8.8
4,Footwear,0.732,132.589,130.519,131.676,133.627,134.422,135.075,134.301,134.790,135.940,139.684,140.711,138.401,136.275,133.705,132.667,132.841,133.687,133.430,133.910,134.030,136.936,137.278,138.126,138.162,136.871,137.421,2.8,0.7,-1.6,-1.5,0.0,-0.9,0.4,0.003,0.71,L-Sep. 2014,0.6,0.020,1.28,L-Jul. 2013,2.9
5,Men's footwear(4),0.219,134.511,137.111,136.034,135.518,137.161,136.968,139.134,139.695,139.464,140.737,139.224,138.365,136.979,134.511,137.111,136.034,135.518,137.161,136.968,139.134,139.695,139.464,140.737,139.224,138.365,136.979,1.8,-1.1,-0.6,-1.0,-1.1,-0.6,-1.0,-0.002,1.16,S-Oct. 2014,-1.1,0.004,1.81,L-Sep. 2014,2.0
5,Boys' and girls' footwear,0.178,143.894,139.999,138.915,138.398,140.369,143.353,144.846,147.975,148.163,151.472,155.979,153.766,152.718,142.517,140.301,139.230,137.554,139.068,143.281,146.391,151.958,151.418,149.942,154.093,151.483,151.257,6.1,3.0,-1.4,-0.7,2.8,-1.7,-0.1,0.000,1.16,L-Oct. 2014,2.8,0.010,2.69,S-Jun. 2014,3.9
5,Women's footwear,0.335,125.344,121.228,124.768,129.341,129.076,129.195,125.589,124.840,127.267,132.707,133.725,130.492,127.439,127.467,124.830,127.510,129.168,127.605,126.878,124.851,127.335,129.046,130.079,129.831,128.769,129.597,1.7,0.8,-2.4,-2.3,-0.2,-0.8,0.6,0.002,0.92,L-Sep. 2014,0.8,0.005,1.95,L-Aug. 2013,3.0
4,Infants' and toddlers' apparel,0.136,117.580,115.721,115.703,118.474,119.628,118.128,116.038,115.655,116.058,118.111,119.718,119.282,118.080,116.685,116.152,115.987,118.006,119.379,118.684,117.843,117.818,117.347,117.240,117.811,117.186,117.181,0.4,1.4,-0.4,-1.0,0.5,-0.5,0.0,0.000,0.88,L-Oct. 2014,0.5,0.001,1.92,S-Feb. 2014,-2.7
4,Jewelry and watches(9),0.214,163.132,164.886,164.268,164.523,162.389,160.955,163.772,166.133,166.937,167.938,164.758,159.852,156.184,167.300,165.550,164.718,164.605,162.269,162.086,163.607,164.526,164.969,165.796,162.662,161.496,160.174,-4.3,-1.9,-3.0,-2.3,-1.9,-0.7,-0.8,-0.002,0.91,S-Oct. 2014,-1.9,-0.009,1.99,S-Jun. 2005,-4.5
5,Watches(4)(9),0.046,120.953,119.996,122.504,122.972,121.115,120.367,122.711,123.583,122.412,125.290,124.418,121.331,119.730,120.953,119.996,122.504,122.972,121.115,120.367,122.711,123.583,122.412,125.290,124.418,121.331,119.730,-1.0,-0.7,-2.5,-1.3,-0.7,-2.5,-1.3,-0.001,1.24,L-Oct. 2014,-0.7,0.000,3.43,S-Aug. 2013,-2.6
5,Jewelry(9),0.168,170.502,173.191,171.421,171.582,169.455,167.838,170.685,173.486,174.995,175.232,171.346,166.009,161.753,175.776,173.778,172.113,172.124,169.630,169.362,170.832,171.967,171.872,172.354,168.484,167.493,166.755,-5.1,-2.2,-3.1,-2.6,-2.2,-0.6,-0.4,-0.001,1.13,L-Sep. 2014,0.3,-0.009,2.26,S-Jun. 2005,-5.4
3,Transportation commodities less motor fuel(12),5.674,106.087,105.961,106.243,106.484,106.992,107.158,106.951,107.154,107.149,106.685,106.203,105.497,105.093,106.782,106.350,106.366,106.476,106.843,106.891,106.516,106.613,106.656,106.626,106.474,106.059,105.682,-0.9,-0.5,-0.7,-0.4,-0.1,-0.4,-0.4,-0.020,0.08,–,–,-0.054,0.21,S-EVER,–
4,New vehicles,3.529,145.766,145.880,146.421,146.348,146.724,146.708,146.067,146.086,145.873,145.880,146.306,146.481,146.524,145.935,145.563,145.679,145.670,146.109,146.362,145.902,146.326,146.595,146.652,146.923,146.820,146.694,0.5,0.3,0.1,0.0,0.2,-0.1,-0.1,-0.003,0.13,–,–,0.018,0.30,S-Sep. 2014,0.3
5,New cars and trucks(5)(6),,101.022,101.097,101.471,101.420,101.684,101.671,101.242,101.257,101.110,101.112,101.413,101.541,101.580,101.153,100.873,100.948,100.932,101.251,101.422,101.131,101.426,101.605,101.646,101.861,101.791,101.711,0.6,0.3,0.1,0.0,0.2,-0.1,-0.1,,0.13,–,–,,0.27,–,–
6,New cars(6),,144.360,144.556,144.981,144.812,145.039,145.078,144.537,144.366,143.772,143.708,144.131,144.374,144.274,144.369,144.359,144.419,144.389,144.597,144.756,144.434,144.570,144.373,144.323,144.549,144.583,144.283,-0.1,0.3,0.2,-0.1,0.2,0.0,-0.2,,0.12,S-Jun. 2014,-0.2,,0.25,S-Sep. 2014,-0.4
6,New trucks(14)(6),,152.481,152.676,153.355,153.278,153.878,153.824,153.107,153.287,153.413,153.452,153.902,154.168,154.410,152.623,152.068,152.179,152.182,153.086,153.560,153.017,153.724,154.407,154.600,154.760,154.638,154.553,1.3,0.3,0.2,0.2,0.1,-0.1,-0.1,,0.13,–,–,,0.26,–,–
5,Used cars and trucks,1.606,148.183,147.386,147.616,148.920,150.496,151.441,151.978,152.857,153.277,151.153,147.893,144.151,141.957,150.766,149.949,149.814,150.344,151.106,150.903,150.232,149.728,149.332,149.200,147.864,146.130,144.431,-4.2,-2.2,-2.5,-1.5,-0.9,-1.2,-1.2,-0.019,0.06,–,–,-0.070,0.29,S-Aug. 2009,-5.4
5,Motor vehicle parts and equipment(4),0.430,145.664,145.438,145.204,145.136,145.325,144.995,144.558,144.710,144.878,144.472,144.376,144.091,144.693,145.664,145.438,145.204,145.136,145.325,144.995,144.558,144.710,144.878,144.472,144.376,144.091,144.693,-0.7,-0.1,-0.2,0.4,-0.1,-0.2,0.4,0.002,0.20,L-Dec. 2013,0.4,-0.003,0.37,–,–
6,Tires(4),0.282,129.637,129.289,128.863,128.792,128.950,128.711,127.688,127.991,127.766,127.262,127.043,126.572,127.212,129.637,129.289,128.863,128.792,128.950,128.711,127.688,127.991,127.766,127.262,127.043,126.572,127.212,-1.9,-0.2,-0.4,0.5,-0.2,-0.4,0.5,0.001,0.25,L-Dec. 2013,0.6,-0.005,0.49,S-Jul. 2014,-2.0
6,Vehicle accessories other than tires(4)(5),0.149,163.124,163.234,163.511,163.460,163.701,163.194,164.279,164.032,165.150,165.048,165.271,165.491,165.908,163.124,163.234,163.511,163.460,163.701,163.194,164.279,164.032,165.150,165.048,165.271,165.491,165.908,1.7,0.1,0.1,0.3,0.1,0.1,0.3,0.000,0.25,L-Aug. 2014,0.7,0.003,0.64,L-Oct. 2013,2.1
7,Vehicle parts and equipment other than tires(4)(6),,153.799,154.005,154.311,153.992,154.503,153.674,154.760,154.853,155.155,155.482,155.257,155.736,156.046,153.799,154.005,154.311,153.992,154.503,153.674,154.760,154.853,155.155,155.482,155.257,155.736,156.046,1.5,-0.1,0.3,0.2,-0.1,0.3,0.2,,0.22,S-Oct. 2014,-0.1,,0.57,L-Apr. 2014,1.5
7,"Motor oil, coolant, and fluids(4)(6)",,363.480,362.337,362.465,364.980,363.510,366.494,368.844,364.858,370.487,368.072,370.787,369.053,372.142,363.480,362.337,362.465,364.980,363.510,366.494,368.844,364.858,370.487,368.072,370.787,369.053,372.142,2.4,0.7,-0.5,0.8,0.7,-0.5,0.8,,0.59,L-Aug. 2014,1.5,,0.86,L-Oct. 2014,2.7
3,Medical care commodities,1.751,333.801,336.756,340.067,339.567,340.535,341.432,343.224,344.687,344.755,346.347,346.324,347.616,349.750,335.634,337.427,339.399,338.470,339.544,341.272,343.650,344.794,344.376,345.995,346.085,348.201,351.670,4.8,0.0,0.4,0.6,0.0,0.6,1.0,0.017,0.20,L-May 1989,1.0,0.081,0.84,L-Jan. 1993,4.8
4,Medicinal drugs(4)(12),1.675,108.742,109.726,110.876,110.703,111.014,111.307,111.938,112.414,112.448,112.994,112.960,113.400,114.134,108.742,109.726,110.876,110.703,111.014,111.307,111.938,112.414,112.448,112.994,112.960,113.400,114.134,5.0,0.0,0.4,0.6,0.0,0.4,0.6,0.011,0.20,L-Jun. 2014,0.6,0.081,0.88,L-EVER,–
5,Prescription drugs,1.328,441.589,446.766,453.121,452.120,453.012,454.359,457.609,459.832,460.837,461.870,464.368,466.447,469.778,443.966,446.614,450.557,449.567,451.140,454.250,458.637,460.777,460.667,462.258,465.266,468.184,472.305,6.4,0.5,0.4,0.7,0.7,0.6,0.9,0.012,0.21,L-Jun. 2014,1.0,0.081,1.06,L-Aug. 1992,6.4
5,Nonprescription drugs(4)(12),0.348,98.445,98.389,98.077,98.159,98.737,98.876,98.898,99.096,98.430,99.876,97.730,97.895,98.278,98.445,98.389,98.077,98.159,98.737,98.876,98.898,99.096,98.430,99.876,97.730,97.895,98.278,-0.2,-2.1,0.2,0.4,-2.1,0.2,0.4,0.001,0.47,L-Sep. 2014,1.5,-0.001,0.78,L-Sep. 2014,0.6
4,Medical equipment and supplies(4)(12),0.076,99.878,100.345,99.943,99.988,100.377,100.626,100.222,100.673,100.467,100.400,100.914,100.924,100.803,99.878,100.345,99.943,99.988,100.377,100.626,100.222,100.673,100.467,100.400,100.914,100.924,100.803,0.9,0.5,0.0,-0.1,0.5,0.0,-0.1,0.000,0.39,S-Sep. 2014,-0.1,0.001,0.84,L-Apr. 2013,1.6
3,Recreation commodities(12),2.004,91.979,92.016,92.199,91.933,92.076,91.865,91.659,90.893,90.620,90.676,90.628,90.003,89.613,92.305,92.111,92.153,91.847,91.889,91.648,91.484,90.793,90.565,90.751,90.761,90.223,89.947,-2.6,-0.1,-0.7,-0.4,0.0,-0.6,-0.3,-0.006,0.17,L-Oct. 2014,0.0,-0.053,0.41,L-Oct. 2014,-2.2
4,Video and audio products(12),0.291,70.193,70.222,70.257,69.736,69.531,68.806,67.766,66.232,65.966,65.347,65.029,63.721,62.812,70.314,70.219,70.110,69.533,69.189,68.526,67.646,66.374,66.159,65.630,65.210,63.822,62.955,-10.5,-0.5,-2.0,-1.4,-0.6,-2.1,-1.4,-0.004,0.29,L-Oct. 2014,-0.6,-0.034,0.58,S-Dec. 2010,-10.5
5,Televisions,0.135,4.277,4.270,4.250,4.194,4.142,4.060,3.964,3.833,3.813,3.769,3.742,3.630,3.561,4.289,4.278,4.241,4.164,4.090,4.014,3.929,3.854,3.844,3.815,3.771,3.649,3.571,-16.7,-0.7,-3.0,-1.9,-1.2,-3.2,-2.1,-0.003,0.62,L-Oct. 2014,-1.2,-0.027,1.06,S-Apr. 2013,-17.4
5,Other video equipment(4)(5),0.030,10.680,10.683,10.726,11.013,11.408,11.366,11.287,11.235,11.357,11.433,11.405,11.095,10.596,10.680,10.683,10.726,11.013,11.408,11.366,11.287,11.235,11.357,11.433,11.405,11.095,10.596,-0.8,-0.2,-2.7,-4.5,-0.2,-2.7,-4.5,-0.001,0.78,S-EVER,–,0.000,2.08,S-Jun. 2014,-1.4
5,Audio equipment,0.067,39.128,39.431,39.901,39.040,38.801,38.896,38.348,37.673,37.351,36.952,36.967,36.535,36.267,39.293,39.251,39.712,39.143,38.995,39.141,38.773,37.606,37.217,36.728,36.845,36.384,36.420,-7.3,0.0,-1.2,-0.7,0.3,-1.3,0.1,0.000,0.56,L-Oct. 2014,0.3,-0.005,1.23,L-Oct. 2014,-6.3
